MANDT,KUNNR,VKORG,VTWEG,SPART,ERDAT
311,3216,UW00,BI,BI,2022-07-27
311,3217,UW00,BI,BI,2022-01-12
311,3218,UW00,WH,BI,2022-01-03
311,3219,UW00,WH,BI,2022-01-22
311,3220,UW00,BI,BI,2022-02-12
311,3221,UW00,BI,BI,2022-03-08
311,3222,UW00,BI,BI,2022-01-06
311,3223,UW00,WH,BI,2022-07-04
311,3224,UW00,BI,BI,2022-01-07
311,3225,UW00,WH,BI,2022-01-09
311,3226,UW00,BI,BI,2022-01-12
311,3227,UW00,BI,BI,2022-03-25
311,3228,UW00,BI,BI,2022-01-20
311,3229,UW00,BI,BI,2022-01-03
311,3230,UW00,BI,BI,2022-02-22
311,3231,UW00,BI,BI,2022-01-05
311,3232,UW00,WH,BI,2022-05-15
311,3233,UW00,WH,BI,2022-02-14
311,3234,UW00,WH,BI,2022-01-12
311,3235,UW00,WH,BI,2022-04-25
311,3236,UW00,BI,BI,2022-01-10
311,3237,UW00,BI,BI,2022-01-12
311,3238,UW00,WH,BI,2022-04-25
311,3239,UW00,WH,BI,2022-03-13
311,3240,UW00,BI,BI,2022-08-30
311,3241,UW00,BI,BI,2022-02-19
311,3242,UW00,BI,BI,2022-05-21
311,3243,UW00,BI,BI,2022-06-29
311,3244,UW00,BI,BI,2022-02-06
311,3245,UW00,BI,BI,2022-01-28
311,3246,UW00,WH,BI,2022-02-06
311,3247,UW00,WH,BI,2022-02-03
311,3248,UW00,BI,BI,2022-01-02
311,3249,UW00,WH,BI,2022-03-29
311,3250,UW00,BI,BI,2022-02-14
311,3251,UW00,BI,BI,2022-08-20
311,3252,UW00,BI,BI,2022-02-06
311,3253,UW00,WH,BI,2022-01-22
311,3254,UW00,WH,BI,2022-01-12
311,3255,UW00,BI,BI,2022-02-21
311,3256,UW00,WH,BI,2022-02-04
311,3257,UW00,BI,BI,2022-02-13
311,3258,UW00,WH,BI,2022-01-02
311,3259,UW00,BI,BI,2022-01-29
311,3260,UW00,WH,BI,2022-01-15
311,3261,UW00,BI,BI,2022-01-15
311,3262,UW00,WH,BI,2022-01-09
311,3263,UW00,WH,BI,2022-01-03
311,3264,UW00,BI,BI,2022-01-16
311,3265,UW00,WH,BI,2022-01-18
311,3266,UW00,BI,BI,2022-02-19
311,3267,UW00,BI,BI,2022-01-31
311,3268,UW00,BI,BI,2022-02-14
311,3269,UW00,BI,BI,2023-03-05
311,3270,UW00,BI,BI,2022-01-21
311,3271,UW00,BI,BI,2022-02-06
311,3272,UW00,BI,BI,2022-01-08
311,3273,UW00,WH,BI,2022-01-27
311,3274,UW00,BI,BI,2022-02-14
311,3275,UW00,WH,BI,2022-06-08
311,3276,UW00,WH,BI,2022-01-09
311,3277,UW00,BI,BI,2022-03-19
311,3278,UW00,WH,BI,2022-06-15
311,3279,UW00,WH,BI,2022-01-27
311,3280,UW00,BI,BI,2022-02-20
311,3281,UW00,BI,BI,2022-01-19
311,3282,UW00,BI,BI,2022-01-05
311,3283,UW00,WH,BI,2022-01-29
311,3284,UW00,WH,BI,2022-01-24
311,3285,UW00,WH,BI,2022-01-03
311,3286,UW00,WH,BI,2022-01-04
311,3287,UW00,BI,BI,2022-08-19
311,3288,UW00,BI,BI,2022-01-01
311,3289,UW00,BI,BI,2022-01-02
311,3290,UW00,WH,BI,2022-01-04
311,3291,UW00,BI,BI,2022-01-18
311,3292,UW00,WH,BI,2022-02-01
311,3293,UW00,WH,BI,2022-03-22
311,3294,UW00,BI,BI,2022-02-07
311,3295,UW00,BI,BI,2022-01-20
311,3296,UW00,WH,BI,2022-05-26
311,3297,UW00,BI,BI,2022-02-15
311,3298,UW00,WH,BI,2022-02-16
311,3299,UW00,WH,BI,2022-03-21
311,3300,UW00,BI,BI,2022-01-15
311,3301,UW00,BI,BI,2022-01-17
311,3302,UW00,WH,BI,2022-01-14
311,3303,UW00,WH,BI,2023-01-12
311,3304,UW00,WH,BI,2022-01-13
311,3305,UW00,BI,BI,2022-01-18
311,3306,UW00,WH,BI,2022-02-25
311,3307,UW00,WH,BI,2022-01-28
311,3308,UW00,BI,BI,2022-01-02
311,3309,UW00,BI,BI,2022-02-25
311,3310,UW00,BI,BI,2023-05-11
311,3311,UW00,BI,BI,2022-03-01
311,3312,UW00,BI,BI,2022-02-04
311,3313,UW00,BI,BI,2022-01-21
311,3314,UW00,WH,BI,2022-03-06
311,3315,UW00,WH,BI,2022-01-07
311,3316,UW00,WH,BI,2022-02-08
311,3317,UW00,BI,BI,2022-01-28
311,3318,UW00,WH,BI,2022-02-04
311,3319,UW00,BI,BI,2022-02-07
311,3320,UW00,WH,BI,2022-01-06
311,3321,UW00,WH,BI,2022-02-18
311,3322,UW00,WH,BI,2022-02-04
311,3323,UW00,WH,BI,2022-01-07
311,3324,UW00,WH,BI,2022-01-10
311,3325,UW00,BI,BI,2022-02-19
311,3326,UW00,BI,BI,2022-01-04
311,3327,UW00,WH,BI,2022-01-25
311,3328,UW00,WH,BI,2022-01-11
311,3329,UW00,BI,BI,2022-01-08
311,3330,UW00,BI,BI,2022-01-16
311,3331,UW00,WH,BI,2022-01-31
311,3332,UW00,WH,BI,2022-01-30
311,3333,UW00,WH,BI,2022-02-10
311,3334,UW00,BI,BI,2022-01-22
311,3335,UW00,BI,BI,2022-01-10
311,3336,UW00,BI,BI,2022-01-18
311,3337,UW00,BI,BI,2022-01-09
311,3338,UW00,BI,BI,2022-01-22
311,3339,UW00,WH,BI,2022-02-24
311,3340,UW00,BI,BI,2022-01-01
311,3341,UW00,BI,BI,2022-03-10
311,3342,UW00,BI,BI,2022-01-05
311,3343,UW00,WH,BI,2022-01-26
311,3344,UW00,WH,BI,2022-01-02
311,3345,UW00,BI,BI,2022-01-17
311,3346,UW00,WH,BI,2022-01-01
311,3347,UW00,WH,BI,2022-03-06
311,3348,UW00,WH,BI,2022-01-21
311,3349,UW00,WH,BI,2022-02-10
311,3350,UW00,WH,BI,2022-12-05
311,3351,UW00,WH,BI,2022-07-06
311,3352,UW00,WH,BI,2022-01-01
311,3353,UW00,WH,BI,2022-03-15
311,3354,UW00,BI,BI,2022-01-22
311,3355,UW00,WH,BI,2022-01-05
311,3356,UW00,BI,BI,2022-01-18
311,3357,UW00,BI,BI,2022-01-03
311,3358,UW00,WH,BI,2022-03-18
311,3359,UW00,WH,BI,2022-01-01
311,3360,UW00,WH,BI,2022-03-02
311,3361,UW00,WH,BI,2022-02-02
311,3362,UW00,WH,BI,2022-01-23
311,3363,UW00,WH,BI,2022-01-21
311,3364,UW00,BI,BI,2022-01-14
311,3365,UW00,BI,BI,2022-06-10
311,3366,UW00,BI,BI,2022-02-12
311,3367,UW00,WH,BI,2022-01-19
311,3368,UW00,BI,BI,2022-02-05
311,3369,UW00,BI,BI,2022-01-27
311,3370,UW00,WH,BI,2022-01-03
311,3371,UW00,WH,BI,2022-03-06
311,3372,UW00,WH,BI,2022-01-25
311,3373,UW00,BI,BI,2022-05-28
311,3374,UW00,BI,BI,2022-01-04
311,3375,UW00,WH,BI,2022-01-02
311,3376,UW00,BI,BI,2022-01-12
311,3377,UW00,WH,BI,2022-02-27
311,3378,UW00,BI,BI,2022-01-09
311,3379,UW00,WH,BI,2022-01-19
311,3380,UW00,WH,BI,2022-02-01
311,3381,UW00,BI,BI,2022-01-12
311,3382,UW00,WH,BI,2023-01-11
311,3383,UW00,WH,BI,2022-01-14
311,3384,UW00,BI,BI,2022-01-07
311,3385,UW00,WH,BI,2022-07-31
311,3386,UW00,WH,BI,2022-01-12
311,3387,UW00,BI,BI,2022-08-16
311,3388,UW00,WH,BI,2022-01-16
311,3389,UW00,BI,BI,2022-02-08
311,3390,UW00,BI,BI,2022-01-02
311,3391,UW00,BI,BI,2022-03-30
311,3392,UW00,WH,BI,2022-01-22
311,3393,UW00,WH,BI,2022-02-05
311,3394,UW00,BI,BI,2022-03-02
311,3395,UW00,WH,BI,2022-08-28
311,3396,UW00,BI,BI,2022-01-16
311,3397,UW00,BI,BI,2022-01-18
311,3398,UW00,WH,BI,2022-01-11
311,3399,UW00,WH,BI,2022-01-12
311,3400,UW00,WH,BI,2022-03-13
311,3401,UW00,WH,BI,2022-02-06
311,3402,UW00,WH,BI,2022-01-02
311,3403,UW00,BI,BI,2022-02-09
311,3404,UW00,WH,BI,2022-01-22
311,3405,UW00,WH,BI,2022-01-01
311,3406,UW00,WH,BI,2022-02-06
311,3407,UW00,WH,BI,2022-01-12
311,3408,UW00,BI,BI,2022-01-11
311,3409,UW00,WH,BI,2022-01-01
311,3410,UW00,BI,BI,2022-01-05
311,3411,UW00,BI,BI,2022-03-23
311,3412,UW00,BI,BI,2022-06-03
311,3413,UW00,BI,BI,2022-01-20
311,3414,UW00,WH,BI,2022-01-10
311,3415,UW00,WH,BI,2022-01-02
311,3416,UW00,WH,BI,2022-01-18
311,3417,UW00,WH,BI,2022-01-03
311,3418,UW00,BI,BI,2022-01-28
311,3419,UW00,BI,BI,2022-03-04
311,3420,UW00,BI,BI,2023-02-03
311,3421,UW00,BI,BI,2022-01-09
311,3422,UW00,WH,BI,2022-01-08
311,3423,UW00,WH,BI,2022-03-20
311,3424,UW00,WH,BI,2022-01-15
311,3425,UW00,WH,BI,2022-06-09
311,3426,UW00,WH,BI,2022-02-11
311,3427,UW00,WH,BI,2022-02-27
311,3428,UW00,BI,BI,2022-01-18
311,3429,UW00,BI,BI,2022-02-15
311,3430,UW00,BI,BI,2022-02-03
311,3431,UW00,BI,BI,2022-01-20
311,3432,UW00,WH,BI,2022-03-29
311,3433,UW00,BI,BI,2022-03-16
311,3434,UW00,BI,BI,2022-01-09
311,3435,UW00,WH,BI,2022-02-04
311,3436,UW00,WH,BI,2022-04-04
311,3437,UW00,BI,BI,2022-01-10
311,3438,UW00,BI,BI,2022-04-01
311,3439,UW00,BI,BI,2022-01-04
311,3440,UW00,BI,BI,2022-01-14
311,3441,UW00,BI,BI,2022-03-02
311,3442,UW00,BI,BI,2022-01-17
311,3443,UW00,BI,BI,2022-05-27
311,3444,UW00,WH,BI,2022-04-04
311,3445,UW00,WH,BI,2022-01-10
311,3446,UW00,WH,BI,2022-04-28
311,3447,UW00,WH,BI,2022-01-02
311,3448,UW00,WH,BI,2022-01-18
311,3449,UW00,WH,BI,2022-01-08
311,3450,UW00,BI,BI,2022-03-13
311,3451,UW00,BI,BI,2022-02-11
311,3452,UW00,BI,BI,2022-04-22
311,3453,UW00,WH,BI,2022-01-13
311,3454,UW00,BI,BI,2022-01-05
311,3455,UW00,BI,BI,2022-01-25
311,3456,UW00,WH,BI,2022-02-10
311,3457,UW00,WH,BI,2022-01-24
311,3458,UW00,BI,BI,2022-01-02
311,3459,UW00,BI,BI,2022-04-04
311,3460,UW00,WH,BI,2022-06-02
311,3461,UW00,BI,BI,2022-06-22
311,3462,UW00,BI,BI,2022-03-09
311,3463,UW00,WH,BI,2022-01-01
311,3464,UW00,WH,BI,2022-01-14
311,3465,UW00,BI,BI,2022-01-13
311,3466,UW00,BI,BI,2022-01-29
311,3467,UW00,WH,BI,2022-01-03
311,3468,UW00,WH,BI,2022-01-08
311,3469,UW00,BI,BI,2022-01-30
311,3470,UW00,WH,BI,2022-02-03
311,3471,UW00,BI,BI,2022-04-27
311,3472,UW00,WH,BI,2022-01-17
311,3473,UW00,BI,BI,2022-01-15
311,3474,UW00,BI,BI,2022-02-07
311,3475,UW00,BI,BI,2022-01-10
311,3476,UW00,WH,BI,2022-01-18
311,3477,UW00,WH,BI,2022-02-24
311,3478,UW00,WH,BI,2022-05-02
311,3479,UW00,WH,BI,2022-01-10
311,3480,UW00,BI,BI,2022-08-09
311,3481,UW00,BI,BI,2022-09-29
311,3482,UW00,WH,BI,2022-01-05
311,3483,UW00,WH,BI,2022-01-07
311,3484,UW00,BI,BI,2022-02-17
311,3485,UW00,BI,BI,2022-01-27
311,3486,UW00,WH,BI,2022-02-06
311,3487,UW00,BI,BI,2022-01-07
311,3488,UW00,BI,BI,2022-01-04
311,3489,UW00,WH,BI,2022-01-05
311,3490,UW00,WH,BI,2022-04-06
311,3491,UW00,BI,BI,2022-01-20
311,3492,UW00,BI,BI,2022-01-01
311,3493,UW00,WH,BI,2022-08-05
311,3494,UW00,WH,BI,2022-01-20
311,3495,UW00,BI,BI,2022-02-08
311,3496,UW00,BI,BI,2022-03-23
311,3497,UW00,BI,BI,2022-01-13
311,3498,UW00,WH,BI,2022-04-28
311,3499,UW00,BI,BI,2022-04-01
311,3500,UW00,BI,BI,2022-02-27
311,3501,UW00,BI,BI,2022-07-13
311,3502,UW00,WH,BI,2022-01-28
311,3503,UW00,BI,BI,2022-03-21
311,3504,UW00,WH,BI,2023-02-21
311,3505,UW00,WH,BI,2022-01-21
311,3506,UW00,BI,BI,2022-02-20
311,3507,UW00,BI,BI,2022-01-14
311,3508,UW00,WH,BI,2022-01-17
311,3509,UW00,WH,BI,2022-01-23
311,3510,UW00,WH,BI,2022-01-26
311,3511,UW00,BI,BI,2022-10-01
311,3512,UW00,WH,BI,2022-01-02
311,3513,UW00,BI,BI,2022-01-06
311,3514,UW00,BI,BI,2022-05-26
311,3515,UW00,BI,BI,2023-10-19
311,3516,UW00,WH,BI,2022-02-13
311,3517,UW00,WH,BI,2022-02-24
311,3518,UW00,BI,BI,2022-02-05
311,3519,UW00,BI,BI,2022-09-10
311,3520,UW00,BI,BI,2022-04-23
311,3521,UW00,BI,BI,2022-02-13
311,3522,UW00,BI,BI,2022-03-11
311,3523,UW00,WH,BI,2022-03-15
311,3524,UW00,WH,BI,2022-02-05
311,3525,UW00,WH,BI,2022-01-08
311,3526,UW00,WH,BI,2022-01-26
311,3527,UW00,BI,BI,2022-06-01
311,3528,UW00,BI,BI,2022-01-25
311,3529,UW00,BI,BI,2022-02-16
311,3530,UW00,BI,BI,2022-01-02
311,3531,UW00,WH,BI,2023-01-16
311,3532,UW00,WH,BI,2022-04-24
311,3533,UW00,WH,BI,2022-05-08
311,3534,UW00,BI,BI,2022-01-01
311,3535,UW00,WH,BI,2022-01-06
311,3536,UW00,BI,BI,2022-02-04
311,3537,UW00,WH,BI,2022-01-22
311,3538,UW00,BI,BI,2022-03-24
311,3539,UW00,WH,BI,2022-04-10
311,3540,UW00,WH,BI,2022-01-28
311,3541,UW00,WH,BI,2022-01-04
311,3542,UW00,BI,BI,2022-01-03
311,3543,UW00,WH,BI,2022-01-22
311,3544,UW00,BI,BI,2022-01-30
311,3545,UW00,WH,BI,2022-01-27
311,3546,UW00,BI,BI,2022-09-18
311,3547,UW00,WH,BI,2022-08-21
311,3548,UW00,BI,BI,2022-02-14
311,3549,UW00,WH,BI,2022-11-10
311,3550,UW00,WH,BI,2022-01-11
311,3551,UW00,BI,BI,2022-01-28
311,3552,UW00,BI,BI,2022-02-09
311,3553,UW00,WH,BI,2022-01-08
311,3554,UW00,BI,BI,2022-04-01
311,3555,UW00,WH,BI,2022-05-11
311,3556,UW00,WH,BI,2022-07-14
311,3557,UW00,BI,BI,2022-01-10
311,3558,UW00,BI,BI,2022-02-20
311,3559,UW00,WH,BI,2022-01-19
311,3560,UW00,WH,BI,2022-02-24
311,3561,UW00,WH,BI,2022-01-08
311,3562,UW00,WH,BI,2022-07-16
311,3563,UW00,BI,BI,2022-01-10
311,3564,UW00,BI,BI,2022-03-07
311,3565,UW00,BI,BI,2022-07-10
311,3566,UW00,BI,BI,2022-04-12
311,3567,UW00,WH,BI,2022-01-08
311,3568,UW00,BI,BI,2022-01-13
311,3569,UW00,BI,BI,2022-03-02
311,3570,UW00,BI,BI,2022-01-03
311,3571,UW00,BI,BI,2022-01-05
311,3572,UW00,BI,BI,2022-01-30
311,3573,UW00,WH,BI,2022-01-15
311,3574,UW00,WH,BI,2022-01-20
311,3575,UW00,BI,BI,2022-01-19
311,3576,UW00,BI,BI,2022-01-09
311,3577,UW00,BI,BI,2022-05-11
311,3578,UW00,WH,BI,2022-08-25
311,3579,UW00,WH,BI,2022-02-02
311,3580,UW00,WH,BI,2022-01-02
311,3581,UW00,BI,BI,2022-01-13
311,3582,UW00,BI,BI,2022-02-22
311,3583,UW00,WH,BI,2022-01-02
311,3584,UW00,WH,BI,2022-02-11
311,3585,UW00,BI,BI,2022-02-02
311,3586,UW00,WH,BI,2022-05-30
311,3587,UW00,BI,BI,2022-02-04
311,3588,UW00,BI,BI,2022-01-01
311,3589,UW00,BI,BI,2022-06-01
311,3590,UW00,BI,BI,2022-01-25
311,3591,UW00,BI,BI,2022-01-05
311,3592,UW00,WH,BI,2022-04-01
311,3593,UW00,WH,BI,2022-01-29
311,3594,UW00,WH,BI,2022-01-23
311,3595,UW00,BI,BI,2022-04-19
311,3596,UW00,WH,BI,2022-02-10
311,3597,UW00,WH,BI,2022-01-04
311,3598,UW00,WH,BI,2022-01-02
311,3599,UW00,WH,BI,2022-06-08
311,3600,UW00,BI,BI,2022-01-31
311,3601,UW00,WH,BI,2022-02-23
311,3602,UW00,BI,BI,2022-01-05
311,3603,UW00,BI,BI,2022-11-12
311,3604,UW00,WH,BI,2022-01-01
311,3605,UW00,WH,BI,2022-05-10
311,3606,UW00,BI,BI,2022-01-27
311,3607,UW00,WH,BI,2023-02-17
311,3608,UW00,WH,BI,2022-02-20
311,3609,UW00,BI,BI,2022-01-11
311,3610,UW00,BI,BI,2022-04-26
311,3611,UW00,WH,BI,2022-01-13
311,3612,UW00,WH,BI,2022-01-12
311,3613,UW00,BI,BI,2022-07-13
311,3614,UW00,WH,BI,2022-01-12
311,3615,UW00,BI,BI,2022-09-22
311,3616,UW00,WH,BI,2022-01-17
311,3617,UW00,BI,BI,2022-04-12
311,3618,UW00,BI,BI,2022-02-10
311,3619,UW00,BI,BI,2022-01-14
311,3620,UW00,BI,BI,2022-01-06
311,3621,UW00,WH,BI,2022-02-19
311,3622,UW00,WH,BI,2022-02-12
311,3623,UW00,BI,BI,2022-02-12
311,3624,UW00,WH,BI,2022-03-14
311,3625,UW00,BI,BI,2022-01-25
311,3626,UW00,WH,BI,2022-03-21
311,3627,UW00,BI,BI,2022-01-06
311,3628,UW00,WH,BI,2022-01-01
311,3629,UW00,WH,BI,2022-01-17
311,3630,UW00,BI,BI,2022-01-07
311,3631,UW00,BI,BI,2022-01-10
311,3632,UW00,WH,BI,2022-01-05
311,3633,UW00,WH,BI,2022-01-13
311,3634,UW00,WH,BI,2022-01-11
311,3635,UW00,WH,BI,2023-05-16
311,3636,UW00,WH,BI,2022-02-22
311,3637,UW00,BI,BI,2022-02-09
311,3638,UW00,WH,BI,2022-01-29
311,3639,UW00,BI,BI,2022-01-10
311,3640,UW00,BI,BI,2022-03-19
311,3641,UW00,BI,BI,2022-05-14
311,3642,UW00,WH,BI,2022-01-30
311,3643,UW00,WH,BI,2022-05-04
311,3644,UW00,BI,BI,2022-01-01
311,3645,UW00,WH,BI,2022-01-06
311,3646,UW00,BI,BI,2022-02-03
311,3647,UW00,BI,BI,2022-06-20
311,3648,UW00,WH,BI,2023-11-22
311,3649,UW00,WH,BI,2022-06-06
311,3650,UW00,WH,BI,2022-05-20
311,3651,UW00,BI,BI,2022-04-01
311,3652,UW00,WH,BI,2022-01-07
311,3653,UW00,BI,BI,2022-03-04
311,3654,UW00,BI,BI,2022-01-09
311,3655,UW00,BI,BI,2022-04-05
311,3656,UW00,WH,BI,2022-04-10
311,3657,UW00,BI,BI,2022-04-19
311,3658,UW00,WH,BI,2022-04-10
311,3659,UW00,WH,BI,2023-01-13
311,3660,UW00,WH,BI,2022-05-09
311,3661,UW00,WH,BI,2022-03-27
311,3662,UW00,BI,BI,2022-03-04
311,3663,UW00,BI,BI,2022-03-07
311,3664,UW00,WH,BI,2022-01-28
311,3665,UW00,BI,BI,2022-07-17
311,3666,UW00,WH,BI,2022-02-20
311,3667,UW00,WH,BI,2022-01-04
311,3668,UW00,BI,BI,2022-04-16
311,3669,UW00,BI,BI,2022-01-07
311,3670,UW00,BI,BI,2022-03-08
311,3671,UW00,BI,BI,2022-01-21
311,3672,UW00,WH,BI,2022-03-15
311,3673,UW00,BI,BI,2022-01-24
311,3674,UW00,WH,BI,2022-03-11
311,3675,UW00,WH,BI,2022-02-05
311,3676,UW00,BI,BI,2022-01-06
311,3677,UW00,BI,BI,2022-01-20
311,3678,UW00,WH,BI,2022-02-19
311,3679,UW00,WH,BI,2022-01-20
311,3680,UW00,WH,BI,2022-01-03
311,3681,UW00,BI,BI,2022-01-27
311,3682,UW00,BI,BI,2022-01-23
311,3683,UW00,WH,BI,2022-07-14
311,3684,UW00,BI,BI,2022-01-05
311,3685,UW00,BI,BI,2022-02-11
311,3686,UW00,BI,BI,2022-01-15
311,3687,UW00,WH,BI,2022-04-25
311,3688,UW00,BI,BI,2022-01-11
311,3689,UW00,BI,BI,2022-01-22
311,3690,UW00,BI,BI,2022-02-21
311,3691,UW00,WH,BI,2023-01-11
311,3692,UW00,BI,BI,2022-02-28
311,3693,UW00,WH,BI,2022-03-08
311,3694,UW00,BI,BI,2022-01-14
311,3695,UW00,WH,BI,2022-01-26
311,3696,UW00,WH,BI,2022-01-08
311,3697,UW00,WH,BI,2022-01-12
311,3698,UW00,WH,BI,2022-01-23
311,3699,UW00,WH,BI,2022-02-02
311,3700,UW00,WH,BI,2022-02-01
311,3701,UW00,WH,BI,2022-05-28
311,3702,UW00,BI,BI,2022-03-27
311,3703,UW00,WH,BI,2022-02-10
311,3704,UW00,WH,BI,2022-01-07
311,3705,UW00,BI,BI,2022-01-15
311,3706,UW00,WH,BI,2022-01-11
311,3707,UW00,WH,BI,2022-05-07
311,3708,UW00,WH,BI,2022-01-15
311,3709,UW00,BI,BI,2022-07-09
311,3710,UW00,BI,BI,2022-12-18
311,3711,UW00,WH,BI,2023-04-08
311,3712,UW00,WH,BI,2022-03-08
311,3713,UW00,WH,BI,2022-01-05
311,3714,UW00,WH,BI,2022-01-21
311,3715,UW00,WH,BI,2022-01-25
311,3716,UW00,BI,BI,2022-01-08
311,3717,UW00,WH,BI,2022-03-20
311,3718,UW00,WH,BI,2022-01-07
311,3719,UW00,BI,BI,2022-01-13
311,3720,UW00,BI,BI,2022-01-20
311,3721,UW00,BI,BI,2022-01-09
311,3722,UW00,BI,BI,2022-03-01
311,3723,UW00,BI,BI,2022-02-19
311,3724,UW00,BI,BI,2022-01-04
311,3725,UW00,BI,BI,2022-02-15
311,3726,UW00,WH,BI,2022-01-10
311,3727,UW00,BI,BI,2022-01-21
311,3728,UW00,WH,BI,2022-01-08
311,3729,UW00,WH,BI,2022-07-24
311,3730,UW00,WH,BI,2022-02-02
311,3731,UW00,WH,BI,2022-01-05
311,3732,UW00,WH,BI,2022-02-03
311,3733,UW00,BI,BI,2022-02-09
311,3734,UW00,WH,BI,2022-01-25
311,3735,UW00,BI,BI,2022-01-17
311,3736,UW00,BI,BI,2022-03-09
311,3737,UW00,WH,BI,2022-02-12
311,3738,UW00,BI,BI,2022-11-29
311,3739,UW00,BI,BI,2022-01-01
311,3740,UW00,BI,BI,2022-02-13
311,3741,UW00,BI,BI,2022-01-18
311,3742,UW00,WH,BI,2022-06-17
311,3743,UW00,BI,BI,2022-06-07
311,3744,UW00,WH,BI,2022-01-10
311,3745,UW00,WH,BI,2022-04-01
311,3746,UW00,WH,BI,2022-01-18
311,3747,UW00,BI,BI,2022-01-05
311,3748,UW00,BI,BI,2022-01-15
311,3749,UW00,WH,BI,2022-01-05
311,3750,UW00,BI,BI,2022-01-08
311,3751,UW00,BI,BI,2022-02-16
311,3752,UW00,WH,BI,2022-02-08
311,3753,UW00,WH,BI,2022-03-16
311,3754,UW00,WH,BI,2022-03-18
311,3755,UW00,WH,BI,2022-03-27
311,3756,UW00,WH,BI,2022-01-23
311,3757,UW00,BI,BI,2022-01-19
311,3758,UW00,WH,BI,2022-01-22
311,3759,UW00,BI,BI,2022-02-08
311,3760,UW00,WH,BI,2022-01-15
311,3761,UW00,BI,BI,2022-01-20
311,3762,UW00,WH,BI,2022-04-26
311,3763,UW00,BI,BI,2022-02-16
311,3764,UW00,WH,BI,2022-02-22
311,3765,UW00,WH,BI,2022-01-11
311,3766,UW00,WH,BI,2022-02-11
311,3767,UW00,WH,BI,2022-01-17
311,3768,UW00,BI,BI,2022-05-07
311,3769,UW00,WH,BI,2022-01-18
311,3770,UW00,WH,BI,2022-03-22
311,3771,UW00,WH,BI,2022-02-03
311,3772,UW00,WH,BI,2022-01-15
311,3773,UW00,BI,BI,2022-01-04
311,3774,UW00,WH,BI,2022-02-05
311,3775,UW00,BI,BI,2022-03-18
311,3776,UW00,WH,BI,2022-04-13
311,3777,UW00,BI,BI,2022-02-15
311,3778,UW00,WH,BI,2022-01-29
311,3779,UW00,WH,BI,2022-01-26
311,3780,UW00,BI,BI,2022-01-18
311,3781,UW00,BI,BI,2022-01-02
311,3782,UW00,BI,BI,2022-01-04
311,3783,UW00,WH,BI,2022-01-11
311,3784,UW00,WH,BI,2022-03-21
311,3785,UW00,WH,BI,2022-01-25
311,3786,UW00,BI,BI,2022-01-01
311,3787,UW00,WH,BI,2022-01-11
311,3788,UW00,WH,BI,2022-01-09
311,3789,UW00,BI,BI,2022-02-26
311,3790,UW00,BI,BI,2022-01-29
311,3791,UW00,BI,BI,2022-01-07
311,3792,UW00,BI,BI,2022-05-07
311,3793,UW00,BI,BI,2023-03-13
311,3794,UW00,WH,BI,2022-02-26
311,3795,UW00,BI,BI,2022-06-23
311,3796,UW00,BI,BI,2022-01-27
311,3797,UW00,BI,BI,2022-05-22
311,3798,UW00,WH,BI,2022-02-04
311,3799,UW00,WH,BI,2022-01-11
311,3800,UW00,BI,BI,2022-01-03
311,3801,UW00,WH,BI,2022-01-14
311,3802,UW00,WH,BI,2022-02-22
311,3803,UW00,BI,BI,2022-01-03
311,3804,UW00,BI,BI,2022-01-26
311,3805,UW00,BI,BI,2022-01-01
311,3806,UW00,WH,BI,2022-02-21
311,3807,UW00,BI,BI,2022-01-07
311,3808,UW00,BI,BI,2022-08-18
311,3809,UW00,BI,BI,2022-04-12
311,3810,UW00,BI,BI,2022-02-27
311,3811,UW00,BI,BI,2022-02-01
311,3812,UW00,BI,BI,2022-01-04
311,3813,UW00,BI,BI,2022-01-17
311,3814,UW00,WH,BI,2022-01-18
311,3815,UW00,WH,BI,2022-01-09
311,3816,UW00,WH,BI,2022-07-24
311,3817,UW00,BI,BI,2022-01-18
311,3818,UW00,WH,BI,2022-04-10
311,3819,UW00,WH,BI,2022-12-03
311,3820,UW00,BI,BI,2022-03-22
311,3821,UW00,WH,BI,2022-01-04
311,3822,UW00,WH,BI,2022-01-01
311,3823,UW00,WH,BI,2022-02-11
311,3824,UW00,WH,BI,2023-03-01
311,3825,UW00,BI,BI,2022-05-21
311,3826,UW00,WH,BI,2022-01-12
311,3827,UW00,WH,BI,2022-02-23
311,3828,UW00,BI,BI,2022-01-21
311,3829,UW00,BI,BI,2022-01-27
311,3830,UW00,WH,BI,2022-03-17
311,3831,UW00,BI,BI,2022-08-27
311,3832,UW00,BI,BI,2022-01-14
311,3833,UW00,WH,BI,2022-06-17
311,3834,UW00,BI,BI,2022-09-28
311,3835,UW00,WH,BI,2022-01-18
311,3836,UW00,BI,BI,2022-02-06
311,3837,UW00,WH,BI,2022-05-12
311,3838,UW00,BI,BI,2022-02-06
311,3839,UW00,BI,BI,2022-01-09
311,3840,UW00,WH,BI,2022-01-28
311,3841,UW00,WH,BI,2022-02-14
311,3842,UW00,WH,BI,2022-01-20
311,3843,UW00,WH,BI,2022-01-24
311,3844,UW00,BI,BI,2022-01-21
311,3845,UW00,WH,BI,2022-02-10
311,3846,UW00,WH,BI,2022-01-20
311,3847,UW00,WH,BI,2022-07-12
311,3848,UW00,BI,BI,2022-02-21
311,3849,UW00,BI,BI,2022-03-04
